homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,dPoints,dRank,dGlobalRank,dAccuracy,dEfficiency,dVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Dijon,Monaco,1,1,11,0.1934,0.1572,0.5918,0.07250000000000006,0.3999999999999999,0.5275000000000001,0.361328125,0.36250000000000004,0.27617187499999996,-0.06666666666666665,7,13,0.2342403628117915,-0.04091464091464092,-0.04547085500867014,5.82,4.2,1.64,5.57,4.26,1.65
Lille,Caen,4,2,11,0.4634,0.3442,0.1924,0.10750000000000004,0.7,0.1925,0.229140625,0.7875,-0.01664062499999998,0.5333333333333333,-3,4,0.8535714285714282,0.02500579179040037,-0.018178926582287896,1.79,3.51,5.7,1.76,3.5,5.98
Lorient,Rennes,2,1,11,0.4033,0.3146,0.2819,0.05062499999999995,0.55,0.39937500000000004,0.19992187500000003,0.6625,0.137578125,0.15897435897435896,4,16,0.26190476190476275,-0.00631737543502249,0.04215853007869813,2.49,3.41,3.07,2.74,3.32,2.82
Bastia,Bordeaux,1,1,11,0.2423,0.3595,0.3981,0.13000000000000003,0.44999999999999996,0.42000000000000004,0.2375,0.525,0.2375,0.0,11,12,-1.5066481137909715,-0.02746083281797565,-0.016857349000206134,3.0,3.04,2.75,3.11,3.09,2.67
Guingamp,Nice,0,1,11,0.2505,0.423,0.3264,0.31023437499999995,0.36250000000000004,0.327265625,0.40625,0.25,0.34375,0.07692307692307687,4,4,0.28750000000000053,0.0017132921544686236,0.012962962962962968,2.56,3.24,3.07,2.63,3.19,3.06
Nancy,Metz,4,0,11,0.1428,0.3383,0.5189,0.31125,0.44999999999999996,0.23875000000000002,0.31125,0.44999999999999996,0.23875000000000002,-0.19999999999999996,14,8,0.8214285714285716,-0.07335442335442334,0.08252020967538211,1.98,3.38,4.38,2.13,3.29,4.04
Nantes,Lyon,0,6,11,0.1107,0.3315,0.5578,0.07468750000000005,0.575,0.3503125,0.22304687499999998,0.4625,0.314453125,-0.2666666666666666,14,12,0.10997732426303841,-0.0742624229178851,0.02306740878169447,4.0,3.22,2.15,3.81,3.47,2.13
Paris SG,Angers,2,0,11,0.7802,0.2003,0.0193,0.5235156249999999,0.3375,0.13898437500000002,0.48656249999999995,0.32499999999999996,0.1884375000000001,0.6666666666666666,-5,-8,-0.01105442176870719,0.05581625544679732,-0.0803077874506446,1.21,6.99,17.11,1.24,6.73,14.81
St Etienne,Marseille,0,0,11,0.6793,0.1994,0.1194,0.31375,0.525,0.16125,0.28812499999999996,0.675,0.03687499999999999,0.6666666666666667,-3,-4,1.880952380952381,0.011342485712233619,-0.10025674605506539,2.26,3.21,3.69,2.16,3.26,3.99
Toulouse,Montpellier,1,0,11,0.6492,0.0902,0.0855,0.010000000000000037,0.6499999999999999,0.3400000000000001,0.24000000000000002,0.6,0.16,0.6564102564102565,0,-4,1.4964285714285719,0.004525539819657504,-0.003220176959672749,2.07,3.4,4.06,2.34,3.31,3.45
Caen,Dijon,3,3,12,0.479,0.2791,0.2414,0.1375,0.725,0.1375,0.33476562500000007,0.6375,0.027734375000000006,0.7333333333333334,-8,2,2.6282312925170075,0.011982975008185084,-0.039333145845750886,2.19,3.38,3.73,2.19,3.33,3.74
Angers,Lorient,2,2,12,0.5484,0.2544,0.1963,0.08914062500000003,0.6375,0.273359375,0.32460937500000003,0.6625,0.012890624999999989,0.6666666666666666,-5,-8,-0.2704081632653059,-0.013422291993720567,-0.07187138258566829,2.02,3.42,4.2,2.08,3.34,4.17
Bordeaux,Lille,0,1,12,0.579,0.2757,0.1451,0.38007812500000004,0.4375,0.18242187499999996,0.443359375,0.5625,-0.005859374999999972,0.8,-11,-13,-0.16156462585033982,0.0733167626024769,-0.05298193869622439,2.22,3.11,3.94,2.44,3.11,3.44
Guingamp,Nantes,2,0,12,0.5043,0.3358,0.1598,0.23500000000000004,0.7,0.06500000000000002,0.335234375,0.5875,0.077265625,0.4666666666666667,-1,-12,-1.3452380952380953,-0.019878335949764528,-0.06167800453514739,2.21,3.19,3.86,2.22,3.19,3.89
Monaco,Bastia,5,0,12,0.838,0.0946,0.0471,0.436328125,0.38749999999999996,0.17617187500000003,0.5903125,0.42500000000000004,-0.015312500000000007,1.0,-10,-15,-0.7692743764172332,0.18094145583641377,0.02421616462537178,1.33,5.34,11.6,1.35,5.44,10.21
Montpellier,Paris SG,3,0,12,0.2172,0.259,0.5229,0.171171875,0.2875,0.541328125,0.3125,0.25,0.4375,-0.19999999999999996,10,12,1.0323129251700682,-0.05104960399078046,-0.006019377447948879,6.75,4.39,1.54,7.27,4.64,1.5
Marseille,Nancy,3,0,12,0.5384,0.4356,0.026,0.16445312499999998,0.4375,0.398046875,0.46992187499999993,0.4375,0.09257812500000004,0.6,-5,-3,1.1083333333333334,0.007715498786927358,-0.09643729286586429,1.82,3.51,5.23,1.79,3.53,5.56
Nice,Toulouse,3,0,12,0.5545,0.3268,0.1187,0.40187500000000004,0.44999999999999996,0.148125,0.479140625,0.4125,0.10835937500000004,0.7647058823529412,-9,-6,-0.9434523809523805,0.12023046398046398,-0.027963414616858903,2.08,3.33,4.09,1.88,3.42,5.1
Rennes,St Etienne,2,0,12,0.4758,0.3495,0.1747,0.21539062500000003,0.5125,0.27210937500000004,0.408203125,0.26249999999999996,0.32929687500000004,0.5764705882352942,-5,-2,0.9345238095238098,0.0531280227708799,-0.01602891156462584,2.38,3.12,3.46,2.63,3.03,3.22
Bastia,Metz,2,0,12,0.3077,0.4248,0.2674,0.13374999999999998,0.65,0.21625,0.255859375,0.5875,0.15664062499999998,0.0,10,5,-1.0861742424242427,-0.042041812354312355,0.021228178444836668,1.93,3.33,4.82,1.89,3.47,4.89
